#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-06-15-12-27-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1781507223.215189	C030FqOrIrS3OQUFk	192.168.244.128	50869	142.250.134.95	443	udp	quic,ssl	0.175880	5045	5274	SF	T	F	0	Dd	5	5185	9	5526	-	17
1781507223.325802	C1SRWr1ocmm5muIC1a	192.168.244.128	41553	142.250.182.78	443	udp	quic,ssl	0.194089	5076	5285	SF	T	F	0	Dd	6	5244	8	5509	-	17
1781507223.034372	CWW7i63yoSYuRiECse	192.168.244.128	43440	142.250.134.95	443	udp	quic,ssl	0.649816	9606	10461	SF	T	F	0	Dd	12	9942	12	10797	-	17
1781507195.965694	Cdj7Yq2SmXjz6VYQcj	192.168.244.128	52780	142.250.77.142	443	udp	quic,ssl	29.064684	13653	10183	SF	T	F	0	Dd	21	14241	20	10743	-	17
1781507278.281809	CRHCEk380Bh2Ee1luj	192.168.244.128	49392	192.168.244.2	53	udp	dns	0.009980	98	142	SF	T	T	0	Dd	2	154	2	198	-	17
1781507212.873490	CDKCf53YPHPIkaXOsa	192.168.244.128	47317	142.250.66.3	443	udp	quic,ssl	34.726194	6132	5865	SF	T	F	0	Dd	14	6524	14	6257	-	17
1781507248.801985	C6plDjPXzf5Ir6Gbg	fe80::209e:fbda:fed3:a44	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	48	0	0	-	58
1781507250.694009	CCdQDe1akYgVdlWEib	192.168.244.128	59048	192.178.211.84	443	udp	quic,ssl	0.150691	5040	4898	SF	T	F	0	Dd	5	5180	5	5038	-	17
1781507223.375726	C463aw4f2lT4aCxcx	192.168.244.128	56950	142.251.223.234	443	tcp	ssl	93.640213	2878	2113	SF	T	F	0	ShADadFf	15	3498	15	2717	-	6
1781507321.949098	CkZFEs1VxrjwcInORd	192.168.244.128	59654	192.168.244.2	53	udp	dns	0.011709	94	358	SF	T	T	0	Dd	2	150	2	414	-	17
1781507333.165990	CDoEd9cDKPbUBYh3d	192.168.244.128	47546	192.168.244.2	53	udp	dns	0.021744	66	110	SF	T	T	0	Dd	2	122	2	166	-	17
1781507350.445915	CzrsoXXrvtqawTe36	192.168.244.128	45948	142.250.205.78	443	tcp	ssl	0.610277	3085	5793	SF	T	F	0	ShADadFf	16	3745	18	6517	-	6
1781507346.114969	CmAdQQ24I70ayGht41	192.168.244.128	42323	192.168.244.2	53	udp	dns	0.014858	76	136	SF	T	T	0	Dd	2	132	2	192	-	17
1781507350.391275	CVOmJj4HPWMnpo20h3	192.168.244.128	37800	192.168.244.2	53	udp	dns	0.021389	84	128	SF	T	T	0	Dd	2	140	2	184	-	17
1781507391.280885	C4JDyw2rEWHxzg2Q77	192.168.244.128	49452	172.217.26.10	443	tcp	ssl	1.212485	4792	13035	SF	T	F	10763	ShADadgFf	16	5452	18	13759	-	6
1781507223.481525	Co10rn10dxWdIufs39	192.168.244.128	41246	142.250.195.46	443	tcp	ssl	170.598285	2891	6966	SF	T	F	0	ShADadFf	19	3671	19	7730	-	6
1781507391.228243	CZhEoC2fppskOAWhCk	192.168.244.128	37426	192.168.244.2	53	udp	dns	0.008022	94	138	SF	T	T	0	Dd	2	150	2	194	-	17
